"last_purchase","max_discount","shoe_spend","apparell_spend","acc_spend","custserv_calls","churn","acc_purchasers","promo_purchaser","shoe_orders","apparel_orders","acc_orders","gender","ecommShopper","bhShopper","state","area_code","phone"
58.5,0,226.4,"190.6",51,0,0,0,0,2,2,2,"Male",TRUE,TRUE,"DC",415,"392-5512"
72,0,262.2,"126",99,4,0,1,0,2,2,3,"Female",TRUE,TRUE,"IN",415,"397-8512"
81,0.37,302.1,"234.2",79,1,0,1,1,3,3,3,"Female",FALSE,TRUE,"ND",408,"362-7581"
88.5,0.32,252.8,"99.8",120,2,0,0,1,2,2,4,"Male",FALSE,TRUE,"MS",408,"415-3120"
61,0,255.7,"153.5",98,3,0,0,0,2,2,3,"Male",FALSE,FALSE,"MD",510,"369-5526"
66.5,0,139.5,"170.8",98,3,0,0,0,1,2,3,"Male",FALSE,TRUE,"IL",408,"366-5780"
66,0,241.9,"72.8",105,4,1,0,0,2,1,3,"Male",FALSE,FALSE,"NJ",510,"332-5084"
70,0,231.6,"162.4",77,1,0,0,0,2,2,3,"Female",FALSE,TRUE,"NC",510,"379-2508"
77,0.32,274.9,"219.8",87,1,0,0,1,2,3,3,"Female",TRUE,FALSE,"VA",415,"414-6219"
51,0.23,214.7,"132.5",76,3,0,0,1,2,2,3,"Female",FALSE,FALSE,"GA",510,"403-8904"
53.5,0,317.4,"137.9",107,2,0,0,0,3,2,3,"Male",FALSE,FALSE,"MD",415,"336-6997"
55.5,0,356.2,"204.2",89,1,1,0,0,3,2,3,"Male",FALSE,FALSE,"MI",408,"389-4608"
76.5,0,311.4,"130.3",76,1,0,0,0,3,2,3,"Male",FALSE,FALSE,"WY",415,"359-9992"
106.5,0,312.4,"145.9",113,0,0,0,0,3,2,4,"Male",FALSE,TRUE,"SD",415,"354-8088"
86,0,323.4,"96.8",97,4,0,0,0,3,2,3,"Male",FALSE,TRUE,"GA",415,"391-7166"
86.5,0,273.7,"245.5",80,2,0,0,0,2,3,3,"Male",FALSE,TRUE,"IL",408,"382-6827"
84.5,0,189.8,"103",106,3,0,0,0,2,2,3,"Male",FALSE,FALSE,"MI",415,"386-4215"
95.5,0,280.9,"187",52,1,0,0,0,2,2,2,"Male",FALSE,FALSE,"PA",408,"410-4739"
86.5,0,124.5,"227.2",111,0,0,0,0,1,3,3,"Male",FALSE,TRUE,"TX",510,"390-5470"
54,0.41,238.1,"173.9",146,0,1,1,1,2,2,4,"Female",FALSE,FALSE,"MD",408,"383-6029"
82.5,0,205.7,"165.2",117,0,0,0,0,2,2,4,"Male",FALSE,FALSE,"WA",408,"372-7326"
78,0,321.2,"130.7",74,4,0,0,0,3,2,2,"Female",FALSE,TRUE,"DE",510,"374-6966"
77.5,0,138.3,"131.4",82,4,1,0,0,1,2,3,"Female",TRUE,FALSE,"SC",510,"394-8402"
66,0,294.4,"184.1",104,4,0,0,0,2,2,3,"Male",TRUE,TRUE,"RI",415,"351-2535"
116,0.24,196.5,"200.2",100,2,0,0,1,2,2,3,"Male",TRUE,FALSE,"VA",408,"358-6796"
87.5,0,223.8,"181.8",103,1,0,0,0,2,2,3,"Female",FALSE,TRUE,"VT",415,"396-6390"
37,0,122.1,"169.7",65,3,0,1,0,1,2,2,"Male",TRUE,FALSE,"DC",415,"406-5870"
96,NA,116.8,"200.2",104,2,0,0,0,1,2,3,"Female",TRUE,FALSE,"OR",510,"394-3023"
60.5,0,184.3,"193.9",87,2,0,0,0,2,2,3,"Male",TRUE,TRUE,"WY",415,"357-7385"
56,0.3,239,"175.3",67,1,0,0,1,2,2,2,"Female",FALSE,TRUE,"HI",415,"406-8324"
70.5,0,179.8,"51.9",120,0,0,0,0,1,1,4,"Male",FALSE,TRUE,"OH",415,"342-6316"
71,0,282.7,"201.7",0,3,0,0,0,2,2,0,"Male",FALSE,FALSE,"ND",415,"395-1380"
63.5,0.44,295.6,"194.1",111,0,0,0,1,2,2,3,"Male",FALSE,TRUE,"UT",415,"345-5639"
56.5,0,220.9,"226.1",117,3,0,0,0,2,3,4,"Male",TRUE,TRUE,"IL",415,"403-5279"
46.5,0.28,239.4,"139.9",110,1,0,0,1,2,2,3,"Female",FALSE,TRUE,"MN",415,"393-6376"
97.5,0.37,276.7,"129.9",122,1,0,0,1,2,2,4,"Male",TRUE,TRUE,"AK",415,"389-7073"
60,0.34,370.2,"126.5",132,1,0,0,1,3,2,4,"Male",FALSE,TRUE,"TN",415,"415-3016"
87.5,0,296.1,"123.4",96,3,0,0,0,2,2,3,"Male",FALSE,FALSE,"WV",415,"370-3271"
96,0,324.9,"146.2",153,1,0,0,0,3,2,5,"Female",FALSE,TRUE,"MN",510,"355-9581"
51,0,148.2,"160.6",107,1,0,0,0,1,2,3,"Male",FALSE,TRUE,"AK",408,"338-8566"
85,0.28,263.2,"109.1",88,2,0,0,1,2,2,3,"Male",FALSE,TRUE,"ID",510,"394-4512"
103,0,199.9,"218.4",147,3,0,0,0,2,3,4,"Male",FALSE,TRUE,"CT",408,"347-7675"
92,0,244.4,"202.5",147,0,0,0,0,2,2,4,"Female",TRUE,TRUE,"ND",510,"351-4226"
60.5,0,296.2,"237.8",88,1,1,0,0,2,3,3,"Male",FALSE,FALSE,"ND",408,"395-1901"
68.5,0,179.4,"48.3",0,2,0,0,0,1,1,0,"Male",FALSE,FALSE,"MO",415,"340-9910"
87.5,0,278.9,"230.5",84,1,1,0,0,2,3,3,"Female",TRUE,FALSE,"UT",415,"403-8916"
92,0,224.5,"137.2",102,0,0,0,0,2,2,3,"Female",TRUE,TRUE,"AK",408,"416-1845"
81,0.24,195.1,"166",114,0,0,0,1,2,2,4,"Male",FALSE,TRUE,"UT",415,"407-5774"
67,0,249.1,"181.7",99,1,0,0,0,2,2,3,"Male",FALSE,FALSE,"ID",415,"384-9682"
73,0.28,348.1,"155.4",61,1,0,0,1,3,2,2,"Female",TRUE,TRUE,"NH",408,"410-7553"
118.5,0,291.5,"122.1",94,3,0,0,0,2,2,3,"Female",FALSE,TRUE,"OR",408,"408-1331"
107.5,0,233.2,"131.7",101,3,0,0,0,2,2,3,"Male",TRUE,TRUE,"PA",415,"334-5223"
66,0,217.2,"107.2",98,0,0,0,0,2,2,3,"Male",FALSE,TRUE,"WA",510,"407-9841"
88,0,244.8,"143.2",109,0,0,0,0,2,2,3,"Male",FALSE,FALSE,"TN",415,"414-9717"
41,0,137.8,"237.1",118,2,0,0,0,1,3,4,"Female",FALSE,FALSE,"NV",415,"414-6426"
56.5,0,189.3,"240.7",35,0,0,0,0,2,3,1,"Female",TRUE,FALSE,"WA",510,"406-7726"
80.5,0,219,"64.4",101,1,0,0,0,2,1,3,"Male",TRUE,TRUE,"AL",408,"406-8037"
47.5,0,304.3,"165.7",109,1,0,0,0,3,2,3,"Male",FALSE,FALSE,"KS",510,"415-4051"
85,0,257.2,"138.6",94,1,0,0,0,2,2,3,"Female",FALSE,FALSE,"AL",415,"355-9295"
71,0,313.6,"144.9",61,3,0,0,0,3,2,2,"Female",FALSE,TRUE,"WI",415,"352-7234"
71.5,0,268.1,"187",135,3,0,0,0,2,2,4,"Male",FALSE,FALSE,"OK",415,"352-4221"
59,0,298.3,"179.8",91,1,0,0,0,2,2,3,"Male",FALSE,FALSE,"NY",415,"367-3950"
95.5,0,194.3,"112.7",123,3,0,0,0,2,2,4,"Male",TRUE,TRUE,"ME",510,"380-9674"
66.5,0.4,267.6,"88.8",90,2,0,0,1,2,1,3,"Male",TRUE,TRUE,"SD",408,"357-4078"
62.5,0,205.4,"157.1",79,0,0,0,0,2,2,3,"Female",TRUE,TRUE,"ID",415,"335-3320"
84,0.37,186.5,"241.4",113,2,0,0,1,2,3,4,"Male",FALSE,TRUE,"AZ",510,"385-7387"
56,0,196.6,"149.3",155,1,1,0,0,2,2,5,"Male",FALSE,TRUE,"MS",415,"333-9002"
37.5,0.42,162.4,"173.6",114,2,0,0,1,1,2,4,"Male",FALSE,FALSE,"MO",415,"339-9026"
108.5,0,299.5,"186.5",35,3,0,0,0,3,2,1,"Male",FALSE,TRUE,"NC",415,"393-3300"
106.5,0,210,"210.7",71,3,0,0,0,2,2,2,"Female",FALSE,FALSE,"NC",510,"404-5427"
76,0.31,338,"185.5",96,1,0,0,1,3,2,3,"Male",TRUE,TRUE,"OK",408,"332-8103"
62,0.24,282.2,"108.7",113,0,0,0,1,2,2,4,"Male",FALSE,TRUE,"HI",408,"418-8170"
16.5,0,169.6,"119.5",65,2,0,0,0,1,2,2,"Male",FALSE,FALSE,"VA",408,"360-8666"
53.5,0,207.3,"128",60,2,0,0,0,2,2,2,"Male",FALSE,FALSE,"VA",408,"411-5078"
57.5,0,310.2,"71.5",107,0,0,1,0,3,1,3,"Female",FALSE,TRUE,"PA",408,"353-6038"
77.5,0,246.5,"157",105,1,0,0,0,2,2,3,"Female",FALSE,FALSE,"TN",415,"332-3617"
78.5,0.29,290.4,"157.1",129,1,0,0,1,2,2,4,"Female",FALSE,TRUE,"OH",415,"356-3448"
77,0,190.6,"183",54,1,0,1,0,2,2,2,"Female",FALSE,FALSE,"DE",510,"376-1677"
76,0,198.8,"128.8",105,1,0,0,0,2,2,3,"Male",FALSE,TRUE,"MN",415,"382-9297"
84.5,0,286.1,"80.8",106,0,0,0,0,2,1,3,"Male",FALSE,FALSE,"ID",415,"365-9696"
65,0,280.9,"210.1",49,3,0,0,0,2,2,2,"Male",TRUE,FALSE,"MT",415,"419-5505"
99.5,0,269.6,"175.2",107,0,0,0,0,2,2,3,"Male",FALSE,FALSE,"VA",408,"356-4146"
100,0,92,"130.9",107,3,0,0,0,1,2,3,"Male",TRUE,FALSE,"KS",415,"381-9367"
69.5,0.18,247.1,"183.6",134,2,0,0,1,2,2,4,"Male",TRUE,TRUE,"NC",415,"357-2429"
84.5,0,171.4,"110.2",114,1,0,0,0,1,2,4,"Female",FALSE,FALSE,"UT",415,"377-7399"
58.5,0.26,194.3,"146.5",96,1,0,1,1,2,2,3,"Male",FALSE,TRUE,"MI",415,"394-3048"
102.5,0,202.8,"256.3",141,2,0,0,0,2,3,4,"Male",FALSE,TRUE,"VT",415,"416-7307"
54.5,0,243,"123.8",117,1,0,0,0,2,2,4,"Male",FALSE,FALSE,"AL",415,"352-2998"
51.5,0,238.2,"166.8",112,3,0,0,0,2,2,4,"Female",FALSE,FALSE,"AZ",408,"411-4674"
98.5,0,189.8,"127.3",86,2,0,0,0,2,2,3,"Male",FALSE,FALSE,"ID",415,"384-1833"
101,0,267.9,"123.8",90,3,0,0,0,2,2,3,"Female",TRUE,TRUE,"WI",408,"409-4791"
39.5,0,188.3,"140",127,1,0,0,0,2,2,4,"Male",FALSE,FALSE,"VA",415,"375-1746"
111,0,288.2,"186.5",124,1,0,0,0,2,2,4,"Male",TRUE,TRUE,"VA",415,"351-6366"
91,0,253.9,"123.6",102,2,0,0,0,2,2,3,"Male",FALSE,FALSE,"MI",415,"342-8348"
75,0.21,199.2,"132.5",118,4,1,0,1,2,2,4,"Female",FALSE,TRUE,"GA",408,"413-5190"
49.5,0,242.5,"257.4",119,2,0,0,0,2,3,4,"Male",TRUE,TRUE,"AL",415,"373-3251"
95.5,0,282,"122.3",118,2,0,0,0,2,2,4,"Male",FALSE,TRUE,"AK",408,"375-5562"
65,0,304.7,"252.9",87,2,1,0,0,3,3,3,"Female",TRUE,TRUE,"DE",415,"352-4418"
77.5,0,267.2,"186.8",118,2,0,0,0,2,2,4,"Male",FALSE,FALSE,"NH",415,"376-4856"
28.5,0,202.8,"157.7",87,1,0,0,0,2,2,3,"Male",FALSE,TRUE,"KS",510,"400-6454"
58,0,199.9,"191.5",150,1,0,0,0,2,2,5,"Male",FALSE,TRUE,"NC",510,"343-2597"
83,0,207.3,"276.3",99,1,0,0,0,2,3,3,"Male",FALSE,TRUE,"NV",415,"378-8572"
85.5,0,263.4,"186.9",131,0,0,0,0,2,2,4,"Male",TRUE,TRUE,"KY",415,"418-8770"
92.5,0,230.4,"85.7",128,2,0,0,0,2,1,4,"Male",FALSE,TRUE,"GA",408,"389-9120"
29,0.3,219.1,"88.7",129,2,0,1,1,2,1,4,"Male",FALSE,TRUE,"WY",415,"405-7904"
48,0.24,284.9,"178.5",81,3,0,1,1,2,2,3,"Male",FALSE,FALSE,"OH",415,"365-5682"
95.5,0,269.4,"243.2",110,1,0,0,0,2,3,3,"Male",TRUE,FALSE,"MI",415,"383-6356"
60,0.27,263.7,"219",125,1,0,0,1,2,3,4,"Male",TRUE,TRUE,"OK",415,"393-3635"
47.5,0,344.3,"171.6",79,2,1,0,0,3,2,3,"Male",TRUE,FALSE,"NV",415,"406-7844"
105.5,0.26,331.7,"202.3",163,1,0,0,1,3,2,5,"Male",FALSE,FALSE,"WV",408,"370-7565"
63.5,0,310.9,"210.1",89,3,0,0,0,3,2,3,"Female",FALSE,FALSE,"CT",415,"335-6832"
52.5,0.28,276.2,"282.5",107,3,1,1,1,2,3,3,"Female",FALSE,TRUE,"OR",415,"384-7236"
76.5,0,270.7,"131.9",125,2,0,0,0,2,2,4,"Male",FALSE,TRUE,"WV",415,"344-4478"
113.5,0,175,"117.3",64,0,0,1,0,1,2,2,"Female",TRUE,FALSE,"IL",415,"342-2013"
99.5,0,127.3,"245",108,1,0,1,0,1,3,3,"Female",FALSE,TRUE,"WI",415,"355-7705"
39.5,0,225.6,"133.2",90,1,0,0,0,2,2,3,"Female",TRUE,TRUE,"WY",510,"373-4819"
97,0,331.3,"177.8",140,2,1,0,0,3,2,4,"Male",FALSE,FALSE,"UT",415,"394-4520"
61.5,0,245,"194.2",47,3,0,0,0,2,2,2,"Female",FALSE,TRUE,"FL",415,"380-7321"
83.5,0,364.5,"196.7",137,0,1,0,0,3,2,4,"Male",FALSE,TRUE,"GA",415,"372-6497"
81.5,0,285,"177.7",121,2,0,0,0,2,2,4,"Male",FALSE,TRUE,"KY",415,"330-3008"
63.5,0,280.4,"174.8",126,3,0,1,0,2,2,4,"Male",FALSE,TRUE,"OR",415,"331-7425"
22,0.34,295.6,"189.4",80,0,0,0,1,2,2,3,"Male",FALSE,TRUE,"CT",415,"393-6733"
45,0.31,283.5,"104.2",94,0,0,0,1,2,2,3,"Male",FALSE,TRUE,"ND",415,"386-1631"
76,0,282.9,"200.1",106,1,0,0,0,2,2,3,"Male",FALSE,FALSE,"WI",510,"398-3176"
75,0.21,182.9,"134.5",98,1,0,0,1,2,2,3,"Male",TRUE,TRUE,"NM",510,"383-4361"
93.5,0,318.2,"158",44,1,0,0,0,3,2,2,"Male",FALSE,TRUE,"MA",510,"401-3622"
78,0,302.2,"192.6",110,1,0,0,0,3,2,3,"Female",FALSE,TRUE,"AL",408,"351-6585"
73.5,0,341.9,"216.9",103,1,1,0,0,3,3,3,"Male",FALSE,TRUE,"WA",415,"406-2866"
85,0,252.8,"119.2",110,2,0,0,0,2,2,3,"Male",FALSE,FALSE,"NC",408,"362-8378"
78,0.19,230.8,"156.9",0,1,0,0,1,2,2,0,"Male",TRUE,TRUE,"CA",415,"383-4802"
50,0,274.1,"76.1",140,0,0,0,0,2,1,4,"Male",FALSE,FALSE,"NV",415,"350-9228"
41,0.39,283.5,"82.7",73,1,0,0,1,2,1,2,"Male",FALSE,FALSE,"MN",415,"394-8086"
78.5,0.31,232.6,"83",122,1,0,0,1,2,1,4,"Male",FALSE,FALSE,"AZ",408,"405-1842"
107,0,261.8,"138",127,2,0,0,0,2,2,4,"Female",FALSE,TRUE,"OH",408,"402-6666"
64,0.33,210,"164.5",142,2,0,0,1,2,2,4,"Male",FALSE,TRUE,"HI",415,"336-6128"
84,0,379.6,"139.8",57,2,1,0,0,3,2,2,"Male",FALSE,TRUE,"KY",415,"341-1191"
81,0,326.4,"185.7",80,1,1,0,0,3,2,3,"Male",FALSE,FALSE,"IA",510,"377-1273"
60,0,325.9,"138.5",133,3,0,0,0,3,2,4,"Female",FALSE,FALSE,"TX",408,"416-6594"
96,0.26,301.8,"233.4",112,1,0,0,1,3,3,4,"Female",TRUE,TRUE,"MT",415,"419-3612"
57,0,202.8,"195.8",102,1,1,0,0,2,2,3,"Male",FALSE,TRUE,"IN",415,"415-4564"
104,0.37,246.2,"147.6",50,2,0,0,1,2,2,2,"Male",FALSE,TRUE,"OK",510,"350-2340"
65,0,187.2,"101.7",103,5,1,1,0,2,2,3,"Female",FALSE,FALSE,"AR",415,"338-6714"
100.5,0,249.5,"170.5",88,2,0,0,0,2,2,3,"Male",TRUE,TRUE,"MO",415,"410-5250"
73,0,282.6,"290.5",42,0,0,0,0,2,3,2,"Male",TRUE,TRUE,"MA",408,"402-2728"
54,0,259.8,"205.3",110,1,0,0,0,2,2,3,"Female",TRUE,TRUE,"OR",415,"353-3994"
82.5,0,195.8,"193.7",100,1,0,0,0,2,2,3,"Male",FALSE,TRUE,"MA",415,"353-3305"
81,0,231.2,"187.6",132,4,0,0,0,2,2,4,"Male",FALSE,TRUE,"MI",408,"346-1095"
75,0,393.1,"121.7",87,1,1,0,0,3,2,3,"Female",FALSE,FALSE,"SD",510,"408-4836"
110,0.31,221.6,"131.5",94,1,0,0,1,2,2,3,"Male",FALSE,TRUE,"WV",510,"399-3089"
65.5,0,326.4,"124.5",116,1,0,0,0,3,2,4,"Male",FALSE,FALSE,"WV",415,"380-5286"
86,0,206.2,"119.1",70,2,0,0,0,2,2,2,"Female",FALSE,TRUE,"WA",408,"355-1735"
60.5,0,308.8,"53.9",137,2,0,0,0,3,1,4,"Female",TRUE,TRUE,"IN",415,"344-3388"
81.5,0,262.5,"176.9",113,1,0,0,0,2,2,4,"Female",FALSE,TRUE,"VA",415,"383-9355"
83,0.24,214.4,"93.9",101,1,0,0,1,2,2,3,"Male",FALSE,FALSE,"PA",510,"346-6941"
33,0,240.4,"125.3",115,1,0,0,0,2,2,4,"Male",FALSE,TRUE,"OK",408,"333-9133"
19.5,0,270.2,"124.8",141,3,0,0,0,2,2,4,"Male",FALSE,TRUE,"MD",510,"401-3077"
96.5,0,164.6,"278.7",137,2,1,1,0,1,3,4,"Male",TRUE,TRUE,"VA",415,"382-2182"
45,0.22,232.7,"216.8",75,1,0,0,1,2,3,3,"Female",FALSE,FALSE,"ID",415,"410-5963"
54.5,0,206.7,"175.6",88,0,0,0,0,2,2,3,"Male",FALSE,FALSE,"RI",415,"413-1789"
103,0,256.1,"99.2",129,0,0,0,0,2,2,4,"Male",FALSE,FALSE,"CA",415,"345-1243"
88.5,0.33,153.8,"79.6",71,3,0,0,1,1,1,2,"Male",FALSE,TRUE,"KY",510,"348-8679"
48.5,0,214.3,"157.1",79,7,1,0,0,2,2,3,"Male",TRUE,FALSE,"MI",408,"405-7676"
52.5,0,316,"61.2",138,3,0,0,0,3,1,4,"Male",TRUE,TRUE,"VA",415,"359-7521"
61.5,0,244.9,"140",138,1,1,1,0,2,2,4,"Female",TRUE,TRUE,"TN",408,"410-7611"
68.5,0,285.7,"240.2",87,1,0,0,0,2,3,3,"Female",FALSE,TRUE,"LA",408,"374-2073"
65.5,0,400.5,"182.5",127,2,1,0,0,3,2,4,"Female",FALSE,TRUE,"MO",415,"373-2053"
48,0,233.6,"157.7",144,2,0,0,0,2,2,4,"Male",FALSE,FALSE,"DC",408,"354-8914"
60,0.28,189.7,"220.4",78,1,0,0,1,2,3,3,"Male",TRUE,FALSE,"DC",408,"387-3422"
38.5,0,269.2,"149.9",95,1,0,0,0,2,2,3,"Male",TRUE,TRUE,"IN",510,"350-6759"
95.5,0,213.3,"151.6",83,3,0,0,0,2,2,3,"Male",TRUE,TRUE,"AK",510,"414-7942"
69.5,0.23,345.2,"190.5",133,4,0,0,1,3,2,4,"Male",FALSE,FALSE,"VA",415,"386-9790"
48,0,195.6,"178.1",156,3,0,0,0,2,2,5,"Male",TRUE,TRUE,"MI",415,"382-4943"
62.5,0.42,213.7,"137.3",104,0,0,0,1,2,2,3,"Male",FALSE,TRUE,"NM",415,"372-8925"
97,0,301.6,"190.9",89,1,0,0,0,3,2,3,"Male",TRUE,TRUE,"MT",408,"353-8970"
95,0.37,232.3,"164.7",120,2,0,0,1,2,2,4,"Male",FALSE,FALSE,"MI",510,"417-3702"
79,0,301.9,"167.7",114,2,1,0,0,3,2,4,"Female",FALSE,TRUE,"NJ",415,"366-2273"
33,0,149.9,"227.5",75,2,0,0,0,1,3,3,"Male",FALSE,TRUE,"OR",408,"393-2812"
62,0.16,212.2,"130.1",77,0,1,1,1,2,2,3,"Female",FALSE,TRUE,"MA",408,"417-3999"
60,0,170,"221.6",149,0,0,0,0,1,3,5,"Female",FALSE,TRUE,"OH",408,"420-9575"
66.5,0,227,"217.5",89,0,0,0,0,2,3,3,"Male",FALSE,TRUE,"NH",408,"358-1778"
47.5,0,308,"161.8",134,2,0,0,0,3,2,4,"Male",TRUE,TRUE,"WY",408,"377-3417"
74.5,0,246.8,"172.4",92,4,0,0,0,2,2,3,"Female",FALSE,TRUE,"AZ",408,"354-7339"
67.5,0.34,227.1,"141.8",96,4,1,0,1,2,2,3,"Male",FALSE,FALSE,"TN",510,"356-8449"
66,0.36,161.8,"140.6",134,2,0,0,1,1,2,4,"Male",FALSE,TRUE,"MS",415,"404-9978"
64,0.16,198.3,"155.7",56,2,0,0,1,2,2,2,"Male",FALSE,TRUE,"NY",510,"402-1607"
52,0,246.6,"305.7",83,4,0,0,0,2,3,3,"Male",TRUE,FALSE,"MD",415,"335-3133"
45.5,0,205.5,"156.8",95,2,0,0,0,2,2,3,"Male",FALSE,TRUE,"SC",408,"397-9933"
100,0.35,265.2,"214.4",116,3,0,0,1,2,3,4,"Male",TRUE,FALSE,"VA",408,"387-5411"
71.5,0,329.5,"164",75,2,1,0,0,3,2,3,"Female",TRUE,TRUE,"ME",510,"351-2815"
50.5,0,297.1,"138.2",99,1,0,0,0,2,2,3,"Male",FALSE,FALSE,"WI",510,"397-4968"
78,0,189.3,"143.4",75,3,0,0,0,2,2,3,"Male",TRUE,FALSE,"WV",415,"332-3693"
89.5,0,284.6,"273.3",97,1,0,0,0,2,3,3,"Male",FALSE,TRUE,"NY",408,"422-7728"
70.5,0,167.6,"216",91,2,0,0,0,1,3,3,"Male",FALSE,FALSE,"MI",510,"336-4656"
49.5,0.48,254.8,"93.4",65,2,1,0,1,2,2,2,"Female",FALSE,TRUE,"SD",408,"339-3049"
59,0,256.6,"175.6",92,2,0,0,0,2,2,3,"Female",TRUE,TRUE,"KY",408,"328-3402"
91,0.25,228.7,"83.2",99,3,0,0,1,2,1,3,"Male",FALSE,TRUE,"UT",408,"335-9726"
46.5,0.27,274.8,"125",72,0,0,0,1,2,2,2,"Male",FALSE,TRUE,"MA",408,"398-2148"
86.5,0,191.3,"111.6",96,0,0,0,0,2,2,3,"Male",FALSE,TRUE,"TN",510,"395-4757"
41.5,0,186.8,"59.3",103,1,0,0,0,2,1,3,"Male",FALSE,TRUE,"ND",510,"395-2626"
68,0,199,"144.5",73,3,0,0,0,2,2,2,"Male",FALSE,FALSE,"WI",408,"392-5296"
92,0.31,290,"161.3",91,1,0,1,1,2,2,3,"Male",FALSE,FALSE,"NJ",510,"347-5354"
68.5,0,273.3,"139.4",159,3,0,0,0,2,2,5,"Male",FALSE,TRUE,"MD",415,"409-2412"
80.5,0,166,"125.6",133,0,0,0,0,1,2,4,"Female",TRUE,TRUE,"ID",408,"352-7413"
54.5,0,229.9,"96.5",100,2,0,0,0,2,2,3,"Male",FALSE,FALSE,"OK",415,"378-2397"
78,0,293.7,"133",118,1,0,0,0,2,2,4,"Male",FALSE,FALSE,"LA",415,"392-2887"
77.5,0,366.5,"227.7",134,4,1,0,0,3,3,4,"Male",TRUE,TRUE,"NJ",415,"347-8659"
35,0,237.5,"112.6",109,0,0,0,0,2,2,3,"Female",FALSE,TRUE,"AK",510,"349-9060"
58,0,307.2,"196.1",139,2,1,1,0,3,2,4,"Male",FALSE,FALSE,"WY",510,"400-2181"
61,0.35,258.8,"167.6",59,0,0,0,1,2,2,2,"Male",FALSE,TRUE,"NH",510,"346-6352"
51,0,250.1,"203",91,0,0,0,0,2,2,3,"Female",TRUE,FALSE,"MD",415,"364-5362"
79.5,0,256,"288.8",65,0,0,0,0,2,3,2,"Male",FALSE,TRUE,"FL",510,"341-3180"
34.5,0,189.3,"247.1",155,3,0,0,0,2,3,5,"Male",FALSE,TRUE,"NE",415,"331-3698"
90.5,0,185.7,"277.2",131,4,0,0,0,2,3,4,"Male",FALSE,FALSE,"IA",415,"366-9238"
64,0,243.7,"241",164,2,0,0,0,2,3,5,"Male",FALSE,TRUE,"DC",408,"393-5802"
51.5,0,300.5,"227.2",115,2,0,0,0,3,3,4,"Male",TRUE,FALSE,"NY",415,"333-8180"
83.5,0,328.4,"200.3",114,1,1,0,0,3,2,4,"Male",TRUE,TRUE,"WY",415,"408-6326"
26.5,0,207.9,"147.9",66,0,0,0,0,2,2,2,"Male",FALSE,TRUE,"OR",415,"386-8984"
57.5,0,312.3,"152.7",147,3,0,0,0,3,2,4,"Male",FALSE,TRUE,"SD",415,"353-7461"
68,0,295.4,"227.4",85,1,0,0,0,2,3,3,"Male",FALSE,TRUE,"WA",415,"411-7110"
112,0,266.5,"99.2",129,1,0,0,0,2,2,4,"Male",FALSE,TRUE,"ME",415,"404-5597"
72.5,0.19,175.5,"197.8",110,1,0,0,1,1,2,3,"Male",FALSE,TRUE,"TX",408,"371-2316"
77,0,368.9,"230.9",53,1,1,0,0,3,3,2,"Male",FALSE,TRUE,"OK",510,"352-6976"
102,0.36,206.7,"202.3",120,1,0,0,1,2,2,4,"Male",FALSE,FALSE,"OH",415,"421-9752"
56.5,0,307.5,"72.8",93,2,0,0,0,3,1,3,"Male",FALSE,TRUE,"AK",415,"392-5587"
75.5,0.47,206.6,"177.9",102,0,0,0,1,2,2,3,"Male",FALSE,TRUE,"WV",415,"361-1404"
75,0,336.6,"199.4",109,2,0,0,0,3,2,3,"Male",FALSE,TRUE,"AZ",415,"399-7865"
82.5,0,174.5,"256.1",49,1,0,0,0,1,3,2,"Female",TRUE,FALSE,"SC",415,"360-3126"
111.5,0.35,236.5,"123.1",71,0,0,0,1,2,2,2,"Male",FALSE,FALSE,"SD",415,"334-4678"
58,0,208.2,"149.5",62,4,1,1,0,2,2,2,"Male",FALSE,TRUE,"AR",415,"416-3649"
50,0,220.4,"260.9",139,1,0,0,0,2,3,4,"Male",TRUE,TRUE,"MS",510,"406-7670"
80,0,292.9,"177.5",121,1,0,0,0,2,2,4,"Male",FALSE,FALSE,"OH",510,"342-9480"
52.5,0,152.6,"236.9",98,2,0,0,0,1,3,3,"Male",FALSE,TRUE,"AZ",415,"332-3381"
84,0,289.7,"162",113,3,0,0,0,2,2,4,"Male",TRUE,FALSE,"VA",415,"373-2091"
69,0,311.4,"226.2",38,0,0,0,0,3,3,2,"Male",FALSE,TRUE,"ND",510,"345-2108"
81.5,0,166.1,"233.2",73,0,0,0,0,1,3,2,"Male",FALSE,TRUE,"WY",510,"400-5389"
41,0,261.6,"140.2",125,1,0,0,0,2,2,4,"Female",FALSE,FALSE,"OR",408,"378-3879"
94.5,0,181.8,"93.1",120,1,0,0,0,1,2,4,"Female",FALSE,TRUE,"WI",415,"364-8981"
84.5,0,220.7,"143.7",81,0,0,0,0,2,2,3,"Male",FALSE,TRUE,"MD",415,"331-9293"
66,0,287.2,"132.5",119,4,0,0,0,2,2,4,"Male",FALSE,TRUE,"WY",415,"386-7118"
59.5,0,299.4,"149.3",104,3,0,0,0,3,2,3,"Male",FALSE,TRUE,"NV",415,"368-5628"
74.5,0,222.9,"125",80,4,1,0,0,2,2,3,"Male",FALSE,TRUE,"IN",408,"402-1251"
78,0,299.8,"110.9",95,1,0,0,0,3,2,3,"Male",FALSE,TRUE,"IN",510,"384-3101"
